project_id,year,project_type,implementing_agency,location,contractor,has_contractor,contractor_reliability,procurement_mode,funding_source,approved_budget,planned_duration_months,start_month,start_date,planned_end_date,agency_capacity,typhoon_exposure,cpi_at_start,cmrpi_at_start,cpi_change,cmrpi_change,is_delayed,delay_days,delay_probability,is_cost_overrun,cost_overrun_pct,overrun_probability,risk_category
PROJ-2023-0391,2023,Non-Infrastructure,Provincial Planning Office,Carles,N/A,0,0.5,Repeat Order,Supplemental Budget,511832.01,6,7,2023-07-03,2023-12-30,0.82,13.8,123.1,131.0,4.7,4.8,0,0,0.297,0,0.0,0.3373,Medium
PROJ-2021-0392,2021,Non-Infrastructure,PSWDO,Anilao,N/A,0,0.5,Direct Contracting,GAD Fund,193098.74,6,3,2021-03-05,2021-09-01,0.75,7.8,109.8,114.0,6.2,11.3,0,0,0.2209,0,0.0,0.3242,Medium
PROJ-2017-0393,2017,Non-Infrastructure,OLEDIPO,Sara,N/A,0,0.5,Alternative Mode (Shopping),SEF,1102516.34,6,6,2017-06-12,2017-12-09,0.55,14.3,97.7,98.5,2.3,1.5,1,63,0.3666,1,0.299,0.6711,High
PROJ-2018-0394,2018,Infrastructure,HMO,Carles,Western Visayas Builders Inc.,1,0.46,Repeat Order,Special Budget,37225.47,12,5,2018-05-02,2019-04-27,0.7,16.6,100.0,100.0,2.5,3.2,0,0,0.3455,1,0.195,0.4448,Medium
PROJ-2024-0395,2024,Infrastructure,HMO,Tigbauan,3rd Dragon Builders Innovation,1,0.92,Competitive Bidding,Special Budget,2573952.06,12,3,2024-03-02,2025-02-25,0.7,16.6,127.8,135.8,4.7,3.4,1,208,0.5651,1,0.279,0.8016,High
PROJ-2024-0396,2024,Non-Infrastructure,OLEDIPO,Guimbal,N/A,0,0.5,Competitive Bidding,Supplemental Budget,1449749.99,6,11,2024-11-02,2025-05-01,0.55,3.8,127.8,135.8,4.7,3.4,1,134,0.2823,1,0.201,0.7313,High
PROJ-2020-0397,2020,Non-Infrastructure,IPG-HRMDO,San Enrique,N/A,0,0.5,Alternative Mode (Shopping),Special Budget,4740175.69,6,4,2020-04-02,2020-09-29,0.7,10.5,105.1,107.5,4.7,6.5,1,41,0.4605,0,0.0,0.6888,High
PROJ-2025-0398,2025,Non-Infrastructure,Provincial Accountant's Office,Cabatuan,N/A,0,0.5,Competitive Bidding,HFEP,2609048.13,6,5,2025-05-07,2025-11-03,0.8,12.8,132.5,139.2,0.0,0.0,0,0,0.328,1,0.341,0.2722,Medium
PROJ-2022-0399,2022,Infrastructure,Provincial Engineering Office,Lemery,Red Hammer International Builders,1,0.38,Alternative Mode (Shopping),LDRRMF,3329109.93,12,4,2022-04-04,2023-03-30,0.73,16.6,116.0,125.3,7.1,5.7,1,159,0.7479,1,0.343,0.8057,Critical
PROJ-2025-0400,2025,Non-Infrastructure,Provincial Planning Office,Passi City,N/A,0,0.5,Alternative Mode (Shopping),Special Budget,342108.82,6,6,2025-06-11,2025-12-08,0.82,14.3,132.5,139.2,0.0,0.0,0,0,0.2292,0,0.0,0.2766,Medium
PROJ-2021-0401,2021,Non-Infrastructure,PSWDO,Calinog,N/A,0,0.5,Alternative Mode (Negotiated),HFEP,1019003.4,6,4,2021-04-07,2021-10-04,0.75,10.5,109.8,114.0,6.2,11.3,1,131,0.348,0,0.0,0.6918,High
PROJ-2017-0402,2017,Non-Infrastructure,IPG/HMO,Oton,N/A,0,0.5,Direct Contracting,Special Budget,321155.54,6,12,2017-12-07,2018-06-05,0.67,2.3,97.7,98.5,2.3,1.5,0,0,0.139,1,0.194,0.3186,Low
PROJ-2019-0403,2019,Non-Infrastructure,OLEDIPO,Cabatuan,Island Builders Corporation,1,0.61,Direct Contracting,General Fund,245062.33,6,2,2019-02-11,2019-08-10,0.55,5.0,102.5,103.2,2.6,4.3,0,0,0.1964,1,0.329,0.301,Low
PROJ-2020-0404,2020,Infrastructure,PHO,Balasan,Visayan Construction Group,1,0.52,Alternative Mode (Negotiated),20% NTA,606689.74,12,5,2020-05-13,2021-05-08,0.72,16.6,105.1,107.5,4.7,6.5,1,106,0.6297,1,0.078,0.7744,High
PROJ-2017-0405,2017,Non-Infrastructure,PHO,Janiuay,Red Hammer International Builders,1,0.38,Direct Contracting,HFEP,595505.22,6,6,2017-06-04,2017-12-01,0.72,14.3,97.7,98.5,2.3,1.5,0,0,0.325,0,0.0,0.2483,Medium
PROJ-2016-0406,2016,Non-Infrastructure,IPG-HRMDO,Igbaras,Panay Construction Services,1,0.53,Alternative Mode (Negotiated),Special Budget,20626464.1,6,11,2016-11-04,2017-05-03,0.7,3.8,94.5,96.0,3.2,2.5,1,98,0.4055,1,0.081,0.6873,High
PROJ-2025-0407,2025,Non-Infrastructure,PSWDO,San Joaquin,N/A,0,0.5,Alternative Mode (Shopping),LDRRMF,1968740.64,6,5,2025-05-06,2025-11-02,0.75,12.8,132.5,139.2,0.0,0.0,0,0,0.3358,0,0.0,0.2485,Medium
PROJ-2018-0408,2018,Non-Infrastructure,PSWDO,Lemery,3rd Dragon Builders Innovation,1,0.92,Competitive Bidding,20% NTA,230726.15,6,2,2018-02-12,2018-08-11,0.75,5.0,100.0,100.0,2.5,3.2,0,0,0.1172,0,0.0,0.3062,Low
PROJ-2016-0409,2016,Infrastructure,PHO,Estancia,JV Pacific Builders,1,0.48,Alternative Mode (Shopping),HFEP,387903.21,12,3,2016-03-11,2017-03-06,0.72,16.6,94.5,96.0,3.2,2.5,1,152,0.5484,1,0.136,0.7115,High
PROJ-2016-0410,2016,Infrastructure,PGENRO,Balasan,Red Hammer International Builders,1,0.38,Competitive Bidding,GAD Fund,155373.93,12,8,2016-08-04,2017-07-30,0.68,16.6,94.5,96.0,3.2,2.5,1,155,0.5122,1,0.052,0.7855,High
PROJ-2024-0411,2024,Non-Infrastructure,Provincial Accountant's Office,Calinog,N/A,0,0.5,Competitive Bidding,General Fund,34184.84,6,10,2024-10-13,2025-04-11,0.8,6.1,127.8,135.8,4.7,3.4,0,0,0.1214,0,0.0,0.3197,Low
PROJ-2022-0412,2022,Infrastructure,IPG/HMO,Dueñas,RMKP Construction,1,0.87,Direct Contracting,Supplemental Budget,314106.8,12,6,2022-06-02,2023-05-28,0.67,16.6,116.0,125.3,7.1,5.7,1,243,0.4675,1,0.062,0.8209,High
PROJ-2025-0413,2025,Infrastructure,ICTMO,Sara,Panay Construction Services,1,0.53,Direct Contracting,HFEP,178538.17,12,2,2025-02-07,2026-02-02,0.78,16.6,132.5,139.2,0.0,0.0,1,209,0.3904,1,0.158,0.7662,High
PROJ-2022-0414,2022,Non-Infrastructure,Provincial Agriculture Office,Cabatuan,N/A,0,0.5,Alternative Mode (Negotiated),General Fund,299400.03,6,5,2022-05-02,2022-10-29,0.62,12.8,116.0,125.3,7.1,5.7,0,0,0.2782,1,0.154,0.3476,Medium
PROJ-2019-0415,2019,Infrastructure,HMO,Concepcion,Iloilo New Agri-Industrial Marketing,1,0.44,Competitive Bidding,LDRRMF,1507875.7,12,6,2019-06-06,2020-05-31,0.7,16.6,102.5,103.2,2.6,4.3,1,121,0.6269,1,0.207,0.7765,High
PROJ-2022-0416,2022,Non-Infrastructure,Provincial Agriculture Office,Dumangas,JV Pacific Builders,1,0.48,Competitive Bidding,LDRRMF,437185.24,6,4,2022-04-06,2022-10-03,0.62,10.5,116.0,125.3,7.1,5.7,0,0,0.3001,1,0.137,0.3147,Medium
PROJ-2023-0417,2023,Non-Infrastructure,OLEDIPO,Estancia,N/A,0,0.5,Repeat Order,HFEP,300705.13,6,10,2023-10-07,2024-04-04,0.55,6.1,123.1,131.0,4.7,4.8,1,97,0.2603,1,0.204,0.7025,Medium
PROJ-2016-0418,2016,Infrastructure,IPG/HMO,Leon,3rd Dragon Builders Innovation,1,0.92,Direct Contracting,Special Budget,34054.46,12,9,2016-09-07,2017-09-02,0.67,16.6,94.5,96.0,3.2,2.5,0,0,0.286,0,0.0,0.4425,Medium
PROJ-2025-0419,2025,Infrastructure,IPG/HMO,Lambunao,Island Builders Corporation,1,0.61,Alternative Mode (Shopping),Special Budget,783113.94,12,3,2025-03-13,2026-03-08,0.67,16.6,132.5,139.2,0.0,0.0,0,0,0.5205,1,0.196,0.4141,Medium
PROJ-2017-0420,2017,Infrastructure,PSWDO,Dumangas,Metro Iloilo Construction,1,0.46,Alternative Mode (Negotiated),20% NTA,1230072.71,12,3,2017-03-13,2018-03-08,0.75,16.6,97.7,98.5,2.3,1.5,1,189,0.6178,1,0.226,0.7566,High
PROJ-2020-0421,2020,Non-Infrastructure,PCDO,Zarraga,N/A,0,0.5,Alternative Mode (Negotiated),Supplemental Budget,339865.29,6,2,2020-02-07,2020-08-05,0.6,5.0,105.1,107.5,4.7,6.5,0,0,0.2127,0,0.0,0.3187,Medium
PROJ-2021-0422,2021,Non-Infrastructure,Provincial Agriculture Office,Dumangas,N/A,0,0.5,Alternative Mode (Shopping),MOOE,184949.02,6,11,2021-11-04,2022-05-03,0.62,3.8,109.8,114.0,6.2,11.3,0,0,0.188,1,0.195,0.2713,Low
PROJ-2016-0423,2016,Non-Infrastructure,OPPESM,San Dionisio,N/A,0,0.5,Alternative Mode (Negotiated),Supplemental Budget,150625.19,6,9,2016-09-12,2017-03-11,0.65,8.8,94.5,96.0,3.2,2.5,0,0,0.2016,1,0.335,0.3468,Medium
PROJ-2018-0424,2018,Non-Infrastructure,OLEDIPO,Dueñas,Golden West Engineering,1,0.66,Alternative Mode (Negotiated),HFEP,2503042.55,6,9,2018-09-07,2019-03-06,0.55,8.8,100.0,100.0,2.5,3.2,0,0,0.3664,0,0.0,0.2859,Medium
PROJ-2019-0425,2019,Infrastructure,IPG/HMO,Zarraga,Western Visayas Builders Inc.,1,0.46,Direct Contracting,Special Budget,11778962.28,12,10,2019-10-03,2020-09-27,0.67,16.6,102.5,103.2,2.6,4.3,1,156,0.7733,1,0.326,0.8055,Critical
PROJ-2019-0426,2019,Infrastructure,Provincial Engineering Office,San Enrique,Orchard Valley Enterprises,1,0.77,Alternative Mode (Shopping),LDRRMF,4220861.76,12,8,2019-08-03,2020-07-28,0.73,16.6,102.5,103.2,2.6,4.3,0,0,0.6436,0,0.0,0.4459,High
PROJ-2017-0427,2017,Infrastructure,Provincial Engineering Office,Carles,Golden West Engineering,1,0.66,Alternative Mode (Negotiated),General Fund,5689050.1,12,7,2017-07-06,2018-07-01,0.73,16.6,97.7,98.5,2.3,1.5,1,190,0.6803,1,0.175,0.7666,High
PROJ-2021-0428,2021,Non-Infrastructure,OPPESM,Lemery,N/A,0,0.5,Alternative Mode (Negotiated),General Fund,3050884.45,6,12,2021-12-05,2022-06-03,0.65,2.3,109.8,114.0,6.2,11.3,0,0,0.2848,0,0.0,0.3544,Medium
PROJ-2017-0429,2017,Infrastructure,HMO,Pavia,Orchard Valley Enterprises,1,0.77,Repeat Order,LDRRMF,217139.09,12,7,2017-07-04,2018-06-29,0.7,16.6,97.7,98.5,2.3,1.5,0,0,0.3816,0,0.0,0.4248,Medium
PROJ-2019-0430,2019,Non-Infrastructure,ICTMO,Lemery,N/A,0,0.5,Alternative Mode (Shopping),GAD Fund,31506.33,6,1,2019-01-05,2019-07-04,0.78,2.8,102.5,103.2,2.6,4.3,0,0,0.0903,0,0.0,0.3115,Low
PROJ-2022-0431,2022,Non-Infrastructure,IPG-HRMDO,Batad,Orchard Valley Enterprises,1,0.77,Direct Contracting,Supplemental Budget,22006.12,6,12,2022-12-12,2023-06-10,0.7,2.3,116.0,125.3,7.1,5.7,0,0,0.0718,1,0.223,0.3581,Medium
PROJ-2023-0432,2023,Non-Infrastructure,Provincial Planning Office,Guimbal,PACEMCO Construction,1,0.93,Repeat Order,20% NTA,2462964.04,6,7,2023-07-05,2024-01-01,0.82,13.8,123.1,131.0,4.7,4.8,0,0,0.2902,1,0.071,0.3512,Medium
PROJ-2019-0433,2019,Infrastructure,HMO,Passi City,Golden West Engineering,1,0.66,Alternative Mode (Negotiated),SEF,383808.51,12,5,2019-05-14,2020-05-08,0.7,16.6,102.5,103.2,2.6,4.3,1,68,0.529,1,0.091,0.7588,High
PROJ-2025-0434,2025,Non-Infrastructure,Provincial Planning Office,Lemery,N/A,0,0.5,Alternative Mode (Shopping),SEF,132823.25,6,9,2025-09-02,2026-03-01,0.82,8.8,132.5,139.2,0.0,0.0,1,116,0.1667,0,0.0,0.6452,Medium
PROJ-2017-0435,2017,Non-Infrastructure,Provincial Accountant's Office,Tubungan,N/A,0,0.5,Competitive Bidding,Trust Fund,230138.55,6,4,2017-04-09,2017-10-06,0.8,10.5,97.7,98.5,2.3,1.5,0,0,0.2393,1,0.322,0.3089,Medium
PROJ-2024-0436,2024,Infrastructure,PSWDO,Zarraga,Island Builders Corporation,1,0.61,Alternative Mode (Negotiated),GAD Fund,128194.38,12,11,2024-11-05,2025-10-31,0.75,16.6,127.8,135.8,4.7,3.4,1,95,0.4938,1,0.198,0.7471,High
PROJ-2024-0437,2024,Non-Infrastructure,OPPESM,Tigbauan,Western Visayas Builders Inc.,1,0.46,Competitive Bidding,GAD Fund,543852.22,6,1,2024-01-09,2024-07-07,0.65,2.8,127.8,135.8,4.7,3.4,0,0,0.1946,1,0.073,0.3778,Medium
PROJ-2019-0438,2019,Non-Infrastructure,IPG-HRMDO,Passi City,N/A,0,0.5,Direct Contracting,Supplemental Budget,19947.38,6,12,2019-12-04,2020-06-01,0.7,2.3,102.5,103.2,2.6,4.3,0,0,0.0891,1,0.155,0.329,Low
PROJ-2021-0439,2021,Infrastructure,IPG/HMO,Leon,CEBU ERNBRI IMPORT INC.,1,0.71,Alternative Mode (Negotiated),GAD Fund,64974202.8,12,10,2021-10-12,2022-10-07,0.67,16.6,109.8,114.0,6.2,11.3,0,0,0.7918,1,0.146,0.4634,High
PROJ-2018-0440,2018,Non-Infrastructure,Provincial Accountant's Office,Calinog,N/A,0,0.5,Competitive Bidding,Special Budget,38114.39,6,5,2018-05-07,2018-11-03,0.8,12.8,100.0,100.0,2.5,3.2,0,0,0.1476,1,0.324,0.2918,Low
PROJ-2019-0441,2019,Non-Infrastructure,PSWDO,Zarraga,Orchard Valley Enterprises,1,0.77,Alternative Mode (Shopping),LDRRMF,445187.68,6,6,2019-06-02,2019-11-29,0.75,14.3,102.5,103.2,2.6,4.3,0,0,0.2302,0,0.0,0.3144,Medium
PROJ-2016-0442,2016,Non-Infrastructure,OPPESM,Igbaras,N/A,0,0.5,Direct Contracting,Special Budget,3629695.89,6,11,2016-11-01,2017-04-30,0.65,3.8,94.5,96.0,3.2,2.5,0,0,0.2911,0,0.0,0.305,Medium
PROJ-2018-0443,2018,Infrastructure,HMO,Barotac Nuevo,Iloilo New Agri-Industrial Marketing,1,0.44,Alternative Mode (Negotiated),Supplemental Budget,908577.41,12,1,2018-01-13,2019-01-08,0.7,16.6,100.0,100.0,2.5,3.2,0,0,0.6509,1,0.327,0.4021,High
PROJ-2023-0444,2023,Non-Infrastructure,OPPESM,Dingle,RMKP Construction,1,0.87,Direct Contracting,HFEP,1725408.92,6,4,2023-04-13,2023-10-10,0.65,10.5,123.1,131.0,4.7,4.8,1,134,0.3004,0,0.0,0.7324,High
PROJ-2024-0445,2024,Infrastructure,Provincial Engineering Office,Alimodian,RS AGRO INDUSTRIAL Corporation,1,0.44,Repeat Order,SEF,875131.81,12,3,2024-03-07,2025-03-02,0.73,16.6,127.8,135.8,4.7,3.4,1,114,0.6765,0,0.0,0.7296,High
PROJ-2020-0446,2020,Non-Infrastructure,Provincial Planning Office,Batad,N/A,0,0.5,Direct Contracting,MOOE,391680.64,6,3,2020-03-01,2020-08-28,0.82,7.8,105.1,107.5,4.7,6.5,0,0,0.2421,0,0.0,0.2671,Medium
PROJ-2020-0447,2020,Infrastructure,PHO,Igbaras,CEBU ERNBRI IMPORT INC.,1,0.71,Direct Contracting,20% NTA,54379.34,12,7,2020-07-13,2021-07-08,0.72,16.6,105.1,107.5,4.7,6.5,1,58,0.348,1,0.256,0.755,High
PROJ-2024-0448,2024,Non-Infrastructure,IPG-HRMDO,Batad,N/A,0,0.5,Repeat Order,20% NTA,10000.0,6,12,2024-12-03,2025-06-01,0.7,2.3,127.8,135.8,4.7,3.4,0,0,0.096,1,0.26,0.3458,Low
PROJ-2024-0449,2024,Non-Infrastructure,Provincial Agriculture Office,Oton,N/A,0,0.5,Alternative Mode (Negotiated),20% NTA,944458.18,6,7,2024-07-12,2025-01-08,0.62,13.8,127.8,135.8,4.7,3.4,1,62,0.3525,1,0.053,0.6861,High
PROJ-2018-0450,2018,Infrastructure,Provincial Engineering Office,Oton,PCC Construction Corp,1,0.85,Alternative Mode (Shopping),LDRRMF,415172.36,12,12,2018-12-11,2019-12-06,0.73,16.6,100.0,100.0,2.5,3.2,0,0,0.4375,0,0.0,0.4281,Medium
PROJ-2021-0451,2021,Non-Infrastructure,PCDO,Bingawan,N/A,0,0.5,Direct Contracting,GAD Fund,646241.12,6,8,2021-08-03,2022-01-30,0.6,11.6,109.8,114.0,6.2,11.3,1,101,0.3297,1,0.254,0.7035,Medium
PROJ-2024-0452,2024,Non-Infrastructure,OPPESM,Zarraga,N/A,0,0.5,Direct Contracting,General Fund,4108163.65,6,5,2024-05-06,2024-11-02,0.65,12.8,127.8,135.8,4.7,3.4,0,0,0.4664,0,0.0,0.3086,Medium
PROJ-2020-0453,2020,Non-Infrastructure,OPPESM,Passi City,CEBU ERNBRI IMPORT INC.,1,0.71,Repeat Order,General Fund,7603553.78,6,1,2020-01-04,2020-07-02,0.65,2.8,105.1,107.5,4.7,6.5,1,113,0.3128,1,0.072,0.6964,Medium
PROJ-2021-0454,2021,Non-Infrastructure,PSWDO,Tubungan,N/A,0,0.5,Competitive Bidding,MOOE,41949.6,6,4,2021-04-05,2021-10-02,0.75,10.5,109.8,114.0,6.2,11.3,0,0,0.178,0,0.0,0.3228,Low
PROJ-2016-0455,2016,Non-Infrastructure,IPG-HRMDO,San Joaquin,N/A,0,0.5,Alternative Mode (Negotiated),General Fund,29337.9,6,8,2016-08-08,2017-02-04,0.7,11.6,94.5,96.0,3.2,2.5,0,0,0.1488,0,0.0,0.319,Low
PROJ-2020-0456,2020,Non-Infrastructure,PSWDO,Estancia,N/A,0,0.5,Alternative Mode (Shopping),General Fund,295551.34,6,7,2020-07-03,2020-12-30,0.75,13.8,105.1,107.5,4.7,6.5,1,133,0.2845,0,0.0,0.7192,High
PROJ-2022-0457,2022,Infrastructure,Provincial Planning Office,Dueñas,Western Visayas Builders Inc.,1,0.46,Competitive Bidding,General Fund,175074.13,12,12,2022-12-08,2023-12-03,0.82,16.6,116.0,125.3,7.1,5.7,0,0,0.5572,1,0.287,0.4821,High
PROJ-2017-0458,2017,Non-Infrastructure,IPG-HRMDO,Dingle,N/A,0,0.5,Competitive Bidding,Trust Fund,26163.35,6,8,2017-08-06,2018-02-02,0.7,11.6,97.7,98.5,2.3,1.5,1,105,0.1481,1,0.116,0.6724,Medium
PROJ-2023-0459,2023,Non-Infrastructure,PGENRO,Igbaras,N/A,0,0.5,Competitive Bidding,SEF,220358.69,6,7,2023-07-09,2024-01-05,0.68,13.8,123.1,131.0,4.7,4.8,0,0,0.243,1,0.28,0.3071,Medium
PROJ-2024-0460,2024,Non-Infrastructure,IPG-HRMDO,Leon,N/A,0,0.5,Repeat Order,LDRRMF,20842.26,6,8,2024-08-05,2025-02-01,0.7,11.6,127.8,135.8,4.7,3.4,0,0,0.1595,0,0.0,0.3371,Low
PROJ-2024-0461,2024,Non-Infrastructure,PHO,San Joaquin,N/A,0,0.5,Competitive Bidding,Special Budget,6514418.7,6,1,2024-01-09,2024-07-07,0.72,2.8,127.8,135.8,4.7,3.4,0,0,0.3111,1,0.258,0.3223,Medium
PROJ-2016-0462,2016,Infrastructure,HMO,Balasan,Orchard Valley Enterprises,1,0.77,Alternative Mode (Shopping),Supplemental Budget,66423936.67,12,4,2016-04-01,2017-03-27,0.7,16.6,94.5,96.0,3.2,2.5,1,116,0.7591,0,0.0,0.7293,High
PROJ-2019-0463,2019,Infrastructure,Provincial Planning Office,Sta. Barbara,PCC Construction Corp,1,0.85,Alternative Mode (Negotiated),Supplemental Budget,2199049.41,12,8,2019-08-01,2020-07-26,0.82,16.6,102.5,103.2,2.6,4.3,1,106,0.549,1,0.325,0.7769,High
PROJ-2022-0464,2022,Non-Infrastructure,PSWDO,Anilao,N/A,0,0.5,Repeat Order,GAD Fund,699658.34,6,12,2022-12-02,2023-05-31,0.75,2.3,116.0,125.3,7.1,5.7,1,48,0.2072,0,0.0,0.677,Medium
PROJ-2018-0465,2018,Non-Infrastructure,PHO,Barotac Viejo,N/A,0,0.5,Repeat Order,Trust Fund,28942.37,6,10,2018-10-02,2019-03-31,0.72,6.1,100.0,100.0,2.5,3.2,1,77,0.1159,0,0.0,0.6822,Medium
PROJ-2018-0466,2018,Infrastructure,PHO,Igbaras,Iloilo New Agri-Industrial Marketing,1,0.44,Alternative Mode (Shopping),HFEP,6533765.89,12,6,2018-06-10,2019-06-05,0.72,16.6,100.0,100.0,2.5,3.2,0,0,0.7529,0,0.0,0.4462,High
PROJ-2022-0467,2022,Infrastructure,IPG/HMO,Dumangas,Panay Construction Services,1,0.53,Direct Contracting,HFEP,10000.0,12,1,2022-01-05,2022-12-31,0.67,16.6,116.0,125.3,7.1,5.7,1,83,0.3696,1,0.243,0.794,High
PROJ-2017-0468,2017,Non-Infrastructure,OPPESM,San Dionisio,N/A,0,0.5,Direct Contracting,HFEP,2957848.58,6,1,2017-01-02,2017-07-01,0.65,2.8,97.7,98.5,2.3,1.5,0,0,0.2901,1,0.057,0.3129,Medium
PROJ-2020-0469,2020,Non-Infrastructure,Provincial Planning Office,Pototan,N/A,0,0.5,Repeat Order,Supplemental Budget,11302675.21,6,5,2020-05-09,2020-11-05,0.82,12.8,105.1,107.5,4.7,6.5,1,32,0.532,0,0.0,0.6391,High
PROJ-2025-0470,2025,Non-Infrastructure,Provincial Accountant's Office,Barotac Nuevo,Conquest Construction Supply,1,0.79,Alternative Mode (Negotiated),Trust Fund,861351.81,6,8,2025-08-13,2026-02-09,0.8,11.6,132.5,139.2,0.0,0.0,0,0,0.1898,0,0.0,0.2488,Low
PROJ-2024-0471,2024,Non-Infrastructure,PHO,Leganes,Metro Iloilo Construction,1,0.46,Repeat Order,MOOE,300590.53,6,2,2024-02-08,2024-08-06,0.72,5.0,127.8,135.8,4.7,3.4,1,50,0.2153,0,0.0,0.6287,Medium
PROJ-2017-0472,2017,Infrastructure,Provincial Engineering Office,Leon,JV Pacific Builders,1,0.48,Competitive Bidding,SEF,798878.62,12,8,2017-08-10,2018-08-05,0.73,16.6,97.7,98.5,2.3,1.5,0,0,0.5949,0,0.0,0.368,Medium
PROJ-2016-0473,2016,Infrastructure,IPG/HMO,Barotac Nuevo,Dreamer's Valley Construction,1,0.36,Repeat Order,Supplemental Budget,159964.07,12,5,2016-05-13,2017-05-08,0.67,16.6,94.5,96.0,3.2,2.5,0,0,0.5348,1,0.281,0.4139,Medium
PROJ-2018-0474,2018,Infrastructure,Provincial Engineering Office,Miagao,Conquest Construction Supply,1,0.79,Alternative Mode (Shopping),SEF,53291.4,12,6,2018-06-03,2019-05-29,0.73,16.6,100.0,100.0,2.5,3.2,1,226,0.3005,1,0.34,0.7816,High
PROJ-2022-0475,2022,Non-Infrastructure,IPG-HRMDO,Igbaras,Iloilo New Agri-Industrial Marketing,1,0.44,Direct Contracting,MOOE,840813.55,6,1,2022-01-07,2022-07-06,0.7,2.8,116.0,125.3,7.1,5.7,1,116,0.2175,1,0.219,0.7069,Medium
PROJ-2022-0476,2022,Non-Infrastructure,PCDO,Tubungan,N/A,0,0.5,Direct Contracting,Trust Fund,2042822.11,6,11,2022-11-04,2023-05-03,0.6,3.8,116.0,125.3,7.1,5.7,0,0,0.297,0,0.0,0.3199,Medium
PROJ-2025-0477,2025,Non-Infrastructure,Provincial Planning Office,Sta. Barbara,N/A,0,0.5,Alternative Mode (Shopping),HFEP,607030.7,6,8,2025-08-04,2026-01-31,0.82,11.6,132.5,139.2,0.0,0.0,0,0,0.248,0,0.0,0.2951,Medium
PROJ-2018-0478,2018,Non-Infrastructure,Provincial Accountant's Office,Miagao,N/A,0,0.5,Direct Contracting,20% NTA,2972636.79,6,7,2018-07-03,2018-12-30,0.8,13.8,100.0,100.0,2.5,3.2,0,0,0.349,0,0.0,0.3046,Medium
PROJ-2024-0479,2024,Non-Infrastructure,Provincial Accountant's Office,Sta. Barbara,N/A,0,0.5,Alternative Mode (Negotiated),General Fund,2450711.54,6,11,2024-11-01,2025-04-30,0.8,3.8,127.8,135.8,4.7,3.4,0,0,0.2982,0,0.0,0.3568,Medium
PROJ-2019-0480,2019,Non-Infrastructure,OPPESM,Lemery,N/A,0,0.5,Alternative Mode (Negotiated),Special Budget,11609556.47,6,3,2019-03-02,2019-08-29,0.65,7.8,102.5,103.2,2.6,4.3,0,0,0.4613,0,0.0,0.335,Medium
PROJ-2017-0481,2017,Infrastructure,Provincial Engineering Office,Ajuy,Metro Iloilo Construction,1,0.46,Alternative Mode (Shopping),Trust Fund,784007.96,12,5,2017-05-14,2018-05-09,0.73,16.6,97.7,98.5,2.3,1.5,0,0,0.5777,0,0.0,0.4217,High
PROJ-2018-0482,2018,Non-Infrastructure,OLEDIPO,Dingle,N/A,0,0.5,Alternative Mode (Negotiated),GAD Fund,119637.21,6,5,2018-05-07,2018-11-03,0.55,12.8,100.0,100.0,2.5,3.2,0,0,0.237,0,0.0,0.3361,Medium
PROJ-2023-0483,2023,Non-Infrastructure,IPG/HMO,San Joaquin,N/A,0,0.5,Direct Contracting,General Fund,1505456.5,6,3,2023-03-02,2023-08-29,0.67,7.8,123.1,131.0,4.7,4.8,1,49,0.3454,1,0.079,0.687,Medium
PROJ-2023-0484,2023,Non-Infrastructure,ICTMO,Pototan,N/A,0,0.5,Competitive Bidding,SEF,59327.64,6,1,2023-01-01,2023-06-30,0.78,2.8,123.1,131.0,4.7,4.8,0,0,0.1007,1,0.081,0.3315,Low
PROJ-2021-0485,2021,Non-Infrastructure,Provincial Accountant's Office,Barotac Nuevo,N/A,0,0.5,Repeat Order,20% NTA,80000000.0,6,7,2021-07-07,2022-01-03,0.8,13.8,109.8,114.0,6.2,11.3,1,39,0.55,1,0.298,0.694,High
PROJ-2018-0486,2018,Infrastructure,PGENRO,Bingawan,Red Hammer International Builders,1,0.38,Competitive Bidding,MOOE,1075202.15,12,2,2018-02-06,2019-02-01,0.68,16.6,100.0,100.0,2.5,3.2,1,232,0.6277,1,0.215,0.7936,High
PROJ-2025-0487,2025,Non-Infrastructure,PCDO,Miagao,N/A,0,0.5,Alternative Mode (Shopping),HFEP,125447.96,6,7,2025-07-12,2026-01-08,0.6,13.8,132.5,139.2,0.0,0.0,0,0,0.1804,0,0.0,0.2914,Low
PROJ-2016-0488,2016,Infrastructure,Provincial Engineering Office,Maasin,Visayan Construction Group,1,0.52,Direct Contracting,Trust Fund,2611064.98,12,12,2016-12-13,2017-12-08,0.73,16.6,94.5,96.0,3.2,2.5,1,176,0.6842,1,0.134,0.7792,High
PROJ-2020-0489,2020,Non-Infrastructure,OPPESM,San Miguel,N/A,0,0.5,Alternative Mode (Shopping),LDRRMF,192091.78,6,10,2020-10-03,2021-04-01,0.65,6.1,105.1,107.5,4.7,6.5,0,0,0.1859,0,0.0,0.3332,Medium
PROJ-2023-0490,2023,Non-Infrastructure,Provincial Accountant's Office,Calinog,N/A,0,0.5,Alternative Mode (Shopping),Supplemental Budget,787181.69,6,12,2023-12-14,2024-06-11,0.8,2.3,123.1,131.0,4.7,4.8,0,0,0.1912,0,0.0,0.38,Medium
