project_id,quarter,total_quarters,planned_progress_pct,actual_progress_pct,slippage_pct,planned_expenditure,actual_expenditure,expenditure_ratio,issues_count,rainfall_mm,typhoon_days,cpi_quarterly,cmrpi_quarterly
PROJ-2017-0732,4,4,100.0,72.82,27.18,110794.53,114595.55,1.0343,2,1093.1,8.5,98.16,100.36
PROJ-2021-0733,1,2,50.0,32.61,17.39,23375.15,21917.38,0.4688,3,695.7,8.1,108.78,112.09
PROJ-2021-0733,2,2,100.0,100.0,0.0,46750.3,48363.6,1.0345,3,154.4,1.5,108.43,115.2
PROJ-2021-0734,1,2,50.0,39.51,10.49,17543.35,17085.8,0.487,3,929.0,5.3,108.52,112.7
PROJ-2021-0734,2,2,100.0,91.24,8.76,35086.69,36223.04,1.0324,5,1082.6,10.8,109.36,111.32
PROJ-2018-0735,1,4,25.0,34.76,-9.76,2500.0,2135.11,0.2135,2,276.1,0.7,97.65,100.94
PROJ-2018-0735,2,4,50.0,55.22,-5.22,5000.0,5121.7,0.5122,3,1135.1,9.2,98.79,100.68
PROJ-2018-0735,3,4,75.0,55.22,19.78,7500.0,8070.27,0.807,6,1123.4,7.7,100.55,101.64
PROJ-2018-0735,4,4,100.0,100.0,0.0,10000.0,10403.52,1.0404,2,171.2,1.3,100.64,99.86
PROJ-2019-0736,1,2,50.0,41.51,8.49,11268.0,12959.72,0.5751,2,125.2,0.3,101.22,100.17
PROJ-2019-0736,2,2,100.0,85.74,14.26,22535.99,29521.54,1.31,3,812.7,5.2,102.68,101.89
PROJ-2017-0737,1,4,25.0,25.65,-0.65,78206.65,94737.6,0.3028,1,142.3,1.8,97.79,95.82
PROJ-2017-0737,2,4,50.0,54.51,-4.51,156413.3,163861.64,0.5238,1,244.3,0.7,96.51,99.29
PROJ-2017-0737,3,4,75.0,54.51,20.49,234619.94,264163.67,0.8444,4,1084.6,4.5,96.94,98.68
PROJ-2017-0737,4,4,100.0,70.76,29.24,312826.59,372958.63,1.1922,4,800.0,8.7,98.74,100.45
PROJ-2022-0738,1,4,25.0,10.24,14.76,22994.18,21651.45,0.2354,2,470.6,5.9,115.43,128.37
PROJ-2022-0738,2,4,50.0,55.66,-5.66,45988.36,53596.94,0.5827,1,109.8,0.5,115.14,124.24
PROJ-2022-0738,3,4,75.0,55.66,19.34,68982.54,84623.46,0.9201,4,533.7,2.8,117.08,124.35
PROJ-2022-0738,4,4,100.0,73.68,26.32,91976.72,119864.77,1.3032,4,1378.9,9.6,115.98,125.97
PROJ-2016-0739,1,2,50.0,68.15,-18.15,23738.01,23398.86,0.4929,2,107.2,0.8,93.45,95.99
PROJ-2016-0739,2,2,100.0,95.08,4.92,47476.02,46404.48,0.9774,3,544.9,2.9,94.31,95.92
PROJ-2022-0740,1,4,25.0,16.87,8.13,38540.04,44079.44,0.2859,0,273.0,1.1,116.51,125.68
PROJ-2022-0740,2,4,50.0,57.82,-7.82,77080.07,87753.31,0.5692,1,1038.6,7.3,113.7,125.53
PROJ-2022-0740,3,4,75.0,73.26,1.74,115620.11,138957.45,0.9014,5,943.7,9.4,116.78,124.55
PROJ-2022-0740,4,4,100.0,100.0,0.0,154160.14,203094.85,1.3174,3,215.0,1.4,116.53,127.97
PROJ-2024-0741,1,4,25.0,33.67,-8.67,7466.72,6520.02,0.2183,2,96.3,0.6,126.96,137.23
PROJ-2024-0741,2,4,50.0,44.05,5.95,14933.43,16122.37,0.5398,1,1069.0,3.9,128.47,134.37
PROJ-2024-0741,3,4,75.0,73.58,1.42,22400.15,23726.73,0.7944,3,1102.7,8.5,128.9,137.4
PROJ-2024-0741,4,4,100.0,83.73,16.27,29866.87,33238.95,1.1129,7,293.1,4.6,128.6,134.74
PROJ-2024-0742,1,2,50.0,43.11,6.89,101044.16,97411.42,0.482,5,533.4,5.6,126.94,136.46
PROJ-2024-0742,2,2,100.0,98.39,1.61,202088.32,216819.78,1.0729,0,154.3,0.5,127.58,134.17
PROJ-2020-0743,1,2,50.0,57.04,-7.04,5844.09,6461.69,0.5528,3,1051.7,9.0,105.02,107.02
PROJ-2020-0743,2,2,100.0,90.22,9.78,11688.17,15510.23,1.327,4,378.6,3.4,105.91,107.73
PROJ-2024-0744,1,2,50.0,30.74,19.26,28709.12,31592.49,0.5502,5,370.4,4.8,126.24,134.39
PROJ-2024-0744,2,2,100.0,100.0,0.0,57418.24,58519.78,1.0192,4,149.8,0.5,127.49,136.4
PROJ-2018-0745,1,2,50.0,35.47,14.53,9699.58,8997.96,0.4638,2,214.5,0.9,98.66,99.11
PROJ-2018-0745,2,2,100.0,70.12,29.88,19399.16,20117.2,1.037,9,1120.0,7.4,99.29,101.66
PROJ-2020-0746,1,2,50.0,44.93,5.07,17378.31,17373.52,0.4999,2,465.2,1.4,104.92,104.85
PROJ-2020-0746,2,2,100.0,100.0,0.0,34756.62,38735.38,1.1145,6,1204.0,9.3,105.69,105.09
PROJ-2024-0747,1,4,25.0,15.03,9.97,40317.11,41137.32,0.2551,0,346.0,2.2,126.67,135.98
PROJ-2024-0747,2,4,50.0,67.1,-17.1,80634.21,89178.78,0.553,3,120.8,0.6,127.87,135.88
PROJ-2024-0747,3,4,75.0,67.1,7.9,120951.32,141117.38,0.875,4,1031.3,4.5,127.86,135.62
PROJ-2024-0747,4,4,100.0,96.3,3.7,161268.42,201450.43,1.2492,3,870.4,7.2,129.05,137.3
PROJ-2020-0748,1,2,50.0,54.11,-4.11,5000.0,4962.38,0.4962,1,471.8,1.9,104.17,107.17
PROJ-2020-0748,2,2,100.0,100.0,0.0,10000.0,10113.44,1.0113,4,771.2,8.8,103.4,108.17
PROJ-2016-0749,1,2,50.0,41.21,8.79,48964.88,51191.28,0.5227,4,984.6,4.4,93.65,96.15
PROJ-2016-0749,2,2,100.0,97.52,2.48,97929.75,96577.7,0.9862,5,1410.3,6.8,93.41,94.03
PROJ-2017-0750,1,4,25.0,18.41,6.59,538728.76,586948.57,0.2724,8,1108.2,8.9,96.02,96.39
PROJ-2017-0750,2,4,50.0,52.67,-2.67,1077457.51,1233034.09,0.5722,3,614.7,6.2,98.35,100.19
PROJ-2017-0750,3,4,75.0,80.43,-5.43,1616186.27,1967580.24,0.9131,2,141.9,0.5,99.24,98.57
PROJ-2017-0750,4,4,100.0,97.57,2.43,2154915.02,2737940.2,1.2706,0,478.3,2.5,98.01,100.01
PROJ-2023-0751,1,4,25.0,13.5,11.5,14782.14,16048.2,0.2714,4,545.5,4.7,123.08,129.65
PROJ-2023-0751,2,4,50.0,26.44,23.56,29564.28,32926.41,0.5569,1,141.8,0.7,123.44,131.09
PROJ-2023-0751,3,4,75.0,77.42,-2.42,44346.43,43096.22,0.7289,2,597.3,1.9,125.21,131.31
PROJ-2023-0751,4,4,100.0,100.0,0.0,59128.57,58556.14,0.9903,3,1329.4,11.1,124.48,131.53
PROJ-2020-0752,1,2,50.0,43.19,6.81,39566.25,41194.18,0.5206,3,971.8,5.1,103.76,108.09
PROJ-2020-0752,2,2,100.0,87.62,12.38,79132.5,97943.16,1.2377,6,708.2,9.4,104.41,109.27
PROJ-2024-0753,1,2,50.0,52.63,-2.63,30404.56,31255.01,0.514,3,1000.0,5.0,126.92,134.84
PROJ-2024-0753,2,2,100.0,81.42,18.58,60809.11,62882.26,1.0341,1,142.5,1.6,127.92,135.41
PROJ-2022-0754,1,2,50.0,49.2,0.8,19880.38,18895.07,0.4752,0,564.0,2.8,114.74,123.62
PROJ-2022-0754,2,2,100.0,94.43,5.57,39760.75,42246.4,1.0625,3,117.0,0.7,116.17,124.83
PROJ-2022-0755,1,4,25.0,10.55,14.45,77277.32,75521.39,0.2443,4,146.9,0.6,113.83,126.43
PROJ-2022-0755,2,4,50.0,50.46,-0.46,154554.65,177184.72,0.5732,4,983.2,3.7,114.63,125.03
PROJ-2022-0755,3,4,75.0,87.02,-12.02,231831.97,282024.19,0.9124,4,942.6,9.4,116.91,124.43
PROJ-2022-0755,4,4,100.0,100.0,0.0,309109.3,389870.51,1.2613,8,246.9,4.1,116.54,125.63
PROJ-2019-0756,1,2,50.0,36.07,13.93,6936.22,7917.45,0.5707,3,945.5,6.8,102.31,102.82
PROJ-2019-0756,2,2,100.0,97.68,2.32,13872.44,18800.47,1.3552,5,962.4,7.1,102.24,102.34
PROJ-2023-0757,1,2,50.0,24.77,25.23,136207.5,143605.88,0.5272,2,469.0,3.0,120.84,131.45
PROJ-2023-0757,2,2,100.0,58.86,41.14,272415.0,264136.36,0.9696,4,985.1,6.5,122.68,130.2
PROJ-2025-0758,1,2,50.0,46.83,3.17,11084.97,11821.61,0.5332,4,358.7,3.0,132.17,137.93
PROJ-2025-0758,2,2,100.0,95.08,4.92,22169.93,22744.27,1.0259,1,121.6,0.6,131.99,140.33
PROJ-2025-0759,1,2,50.0,41.46,8.54,41071.78,38518.9,0.4689,4,948.1,5.3,131.7,138.63
PROJ-2025-0759,2,2,100.0,80.0,20.0,82143.55,78044.84,0.9501,0,202.9,0.2,132.57,139.4
PROJ-2021-0760,1,2,50.0,38.29,11.71,255479.71,310109.82,0.6069,9,1081.4,4.9,108.03,115.52
PROJ-2021-0760,2,2,100.0,100.0,0.0,510959.42,705954.48,1.3816,4,983.8,6.4,110.15,114.0
PROJ-2024-0761,1,2,50.0,62.46,-12.46,5000.0,4934.06,0.4934,2,187.2,1.6,127.02,136.51
PROJ-2024-0761,2,2,100.0,100.0,0.0,10000.0,9871.34,0.9871,3,233.1,0.8,127.06,134.68
PROJ-2023-0762,1,4,25.0,0.0,25.0,48491.11,44610.05,0.23,4,588.6,2.0,122.33,129.46
PROJ-2023-0762,2,4,50.0,29.44,20.56,96982.23,108813.63,0.561,5,867.9,9.4,122.41,130.41
PROJ-2023-0762,3,4,75.0,66.26,8.74,145473.34,185854.69,0.9582,3,598.1,5.4,123.88,133.07
PROJ-2023-0762,4,4,100.0,100.0,0.0,193964.45,252589.29,1.3022,1,98.5,0.7,123.41,132.22
PROJ-2023-0763,1,4,25.0,30.04,-5.04,22277.43,23599.1,0.2648,4,851.6,9.1,123.16,131.04
PROJ-2023-0763,2,4,50.0,30.04,19.96,44554.86,37297.55,0.4186,2,675.7,7.0,123.09,131.04
PROJ-2023-0763,3,4,75.0,66.48,8.52,66832.28,66484.31,0.7461,0,113.8,0.6,123.76,131.12
PROJ-2023-0763,4,4,100.0,96.58,3.42,89109.71,90938.13,1.0205,2,493.8,1.6,123.01,131.76
PROJ-2023-0764,1,2,50.0,33.12,16.88,185459.31,200194.53,0.5397,3,520.9,8.0,122.32,131.79
PROJ-2023-0764,2,2,100.0,95.4,4.6,370918.62,406345.11,1.0955,0,120.8,0.6,124.36,130.27
PROJ-2019-0765,1,4,25.0,18.39,6.61,2500.0,2269.58,0.227,3,834.5,7.4,101.71,102.31
PROJ-2019-0765,2,4,50.0,49.27,0.73,5000.0,4972.12,0.4972,3,170.0,1.2,102.74,104.77
PROJ-2019-0765,3,4,75.0,65.11,9.89,7500.0,7304.19,0.7304,2,289.3,0.7,103.31,102.76
PROJ-2019-0765,4,4,100.0,100.0,0.0,10000.0,10224.13,1.0224,4,673.8,6.7,104.17,103.24
PROJ-2023-0766,1,4,25.0,27.27,-2.27,44639.14,44918.41,0.2516,1,981.3,6.9,122.44,131.01
PROJ-2023-0766,2,4,50.0,51.85,-1.85,89278.27,109718.38,0.6145,4,772.1,6.7,122.82,129.33
PROJ-2023-0766,3,4,75.0,67.75,7.25,133917.41,163656.07,0.9166,3,147.8,0.8,122.32,130.77
PROJ-2023-0766,4,4,100.0,98.31,1.69,178556.55,229181.03,1.2835,5,479.5,1.6,124.41,130.43
PROJ-2019-0767,1,2,50.0,23.27,26.73,5000.0,5025.36,0.5025,3,1027.4,9.2,101.93,101.64
PROJ-2019-0767,2,2,100.0,92.17,7.83,10000.0,9746.47,0.9746,0,218.9,1.5,101.76,102.3
PROJ-2025-0768,1,2,50.0,66.15,-16.15,252480.01,245638.72,0.4865,4,1326.9,9.8,132.13,139.79
PROJ-2025-0768,2,2,100.0,100.0,0.0,504960.02,498873.5,0.9879,2,327.0,2.5,132.96,140.57
PROJ-2019-0769,1,2,50.0,27.41,22.59,19241.41,22088.63,0.574,1,802.6,3.2,101.43,98.74
PROJ-2019-0769,2,2,100.0,81.69,18.31,38482.82,46559.12,1.2099,6,981.0,9.0,102.57,101.22
PROJ-2020-0770,1,2,50.0,41.22,8.78,55289.39,53661.56,0.4853,4,522.9,5.6,105.15,105.34
PROJ-2020-0770,2,2,100.0,100.0,0.0,110578.79,112681.29,1.019,3,117.2,0.6,106.31,107.09
PROJ-2021-0771,1,2,50.0,28.97,21.03,39681.25,39153.98,0.4934,1,423.2,2.8,109.7,112.93
PROJ-2021-0771,2,2,100.0,87.26,12.74,79362.5,88678.18,1.1174,2,120.0,0.6,109.99,115.26
PROJ-2021-0772,1,4,25.0,2.95,22.05,18973.71,20972.01,0.2763,5,543.2,5.0,108.77,112.7
PROJ-2021-0772,2,4,50.0,46.69,3.31,37947.43,43638.43,0.575,0,119.5,0.6,110.42,113.43
PROJ-2021-0772,3,4,75.0,85.31,-10.31,56921.14,61608.03,0.8118,7,393.6,2.1,111.41,113.72
PROJ-2021-0772,4,4,100.0,97.83,2.17,75894.85,92661.03,1.2209,4,816.7,5.9,110.95,115.19
PROJ-2017-0773,1,2,50.0,43.13,6.87,1111196.17,1164708.66,0.5241,2,131.5,0.4,97.54,99.04
PROJ-2017-0773,2,2,100.0,91.78,8.22,2222392.33,2168204.86,0.9756,3,481.7,2.9,98.79,98.06
PROJ-2022-0774,1,2,50.0,27.56,22.44,11832.49,11754.96,0.4967,5,510.8,4.4,115.41,125.45
PROJ-2022-0774,2,2,100.0,100.0,0.0,23664.98,22986.53,0.9713,5,1169.8,8.0,116.69,124.17
PROJ-2016-0775,1,2,50.0,57.92,-7.92,11352.7,10979.46,0.4836,3,227.5,1.1,94.07,96.33
PROJ-2016-0775,2,2,100.0,100.0,0.0,22705.41,23866.42,1.0511,6,1214.4,5.7,94.5,96.88
PROJ-2023-0776,1,2,50.0,33.33,16.67,59909.82,59956.47,0.5004,2,403.9,1.7,122.03,130.02
PROJ-2023-0776,2,2,100.0,96.76,3.24,119819.63,128073.21,1.0689,0,142.5,0.4,123.18,130.54
PROJ-2019-0777,1,2,50.0,58.3,-8.3,28020.68,28316.09,0.5053,1,200.0,0.6,101.86,101.15
PROJ-2019-0777,2,2,100.0,100.0,0.0,56041.36,53563.97,0.9558,5,1364.2,6.7,101.7,104.16
PROJ-2020-0778,1,2,50.0,35.07,14.93,39936.9,39056.63,0.489,3,1186.3,6.2,103.1,106.6
PROJ-2020-0778,2,2,100.0,100.0,0.0,79873.81,76389.04,0.9564,5,873.9,8.5,103.74,107.27
PROJ-2023-0779,1,4,25.0,12.71,12.29,15290.01,14902.18,0.2437,0,209.7,1.9,121.83,130.12
PROJ-2023-0779,2,4,50.0,37.84,12.16,30580.01,35489.5,0.5803,0,320.4,1.0,123.48,132.63
PROJ-2023-0779,3,4,75.0,87.45,-12.45,45870.02,57330.27,0.9374,4,1055.9,4.3,123.09,131.13
PROJ-2023-0779,4,4,100.0,100.0,0.0,61160.03,81280.07,1.329,5,837.6,4.9,124.12,134.48
PROJ-2019-0780,1,2,50.0,80.34,-30.34,98391.66,111971.1,0.569,3,123.9,0.6,100.91,102.52
PROJ-2019-0780,2,2,100.0,97.82,2.18,196783.32,263503.0,1.3391,2,580.8,1.8,100.74,102.82
PROJ-2017-0781,1,4,25.0,29.12,-4.12,15275.49,16261.33,0.2661,1,1021.1,10.7,97.93,96.21
PROJ-2017-0781,2,4,50.0,29.12,20.88,30550.97,35011.41,0.573,1,200.1,1.1,99.54,99.15
PROJ-2017-0781,3,4,75.0,83.09,-8.09,45826.46,58548.78,0.9582,3,264.6,0.6,97.46,98.63
PROJ-2017-0781,4,4,100.0,93.22,6.78,61101.94,84797.25,1.3878,3,1226.0,5.1,97.78,100.53
PROJ-2023-0782,1,4,25.0,19.61,5.39,89415.67,84136.05,0.2352,0,536.2,2.4,122.27,128.76
PROJ-2023-0782,2,4,50.0,59.98,-9.98,178831.33,186779.13,0.5222,2,1286.0,14.9,123.34,132.11
PROJ-2023-0782,3,4,75.0,85.91,-10.91,268247.0,257676.03,0.7204,4,632.2,5.4,123.79,131.16
PROJ-2023-0782,4,4,100.0,100.0,0.0,357662.67,373627.28,1.0446,0,116.9,0.6,124.93,132.0
PROJ-2019-0783,1,4,25.0,39.24,-14.24,47514.36,47557.58,0.2502,4,1150.9,10.4,101.79,101.95
PROJ-2019-0783,2,4,50.0,39.24,10.76,95028.71,113253.66,0.5959,3,1010.6,8.3,100.68,103.2
PROJ-2019-0783,3,4,75.0,39.24,35.76,142543.07,183339.76,0.9647,3,227.3,1.5,103.23,104.15
PROJ-2019-0783,4,4,100.0,67.35,32.65,190057.43,248383.76,1.3069,3,251.4,0.9,103.16,104.32
PROJ-2022-0784,1,4,25.0,30.2,-5.2,9291.92,10651.72,0.2866,3,536.5,2.2,114.91,125.04
PROJ-2022-0784,2,4,50.0,52.81,-2.81,18583.85,19108.59,0.5141,2,1015.6,7.0,116.13,126.13
PROJ-2022-0784,3,4,75.0,76.26,-1.26,27875.77,22603.03,0.6081,3,768.9,5.6,115.74,124.27
PROJ-2022-0784,4,4,100.0,100.0,0.0,37167.7,35832.54,0.9641,2,120.8,0.7,115.84,126.31
PROJ-2025-0785,1,2,50.0,38.48,11.52,135216.77,137610.76,0.5089,3,260.2,2.4,130.32,140.85
PROJ-2025-0785,2,2,100.0,100.0,0.0,270433.53,268967.97,0.9946,2,272.8,1.0,131.89,139.77
PROJ-2021-0786,1,2,50.0,50.49,-0.49,272422.44,292425.68,0.5367,1,155.0,1.6,107.91,112.34
PROJ-2021-0786,2,2,100.0,96.26,3.74,544844.88,599446.73,1.1002,3,317.4,0.7,109.2,112.54
PROJ-2019-0787,1,2,50.0,55.13,-5.13,64055.79,71616.83,0.559,3,274.0,3.1,103.06,102.06
PROJ-2019-0787,2,2,100.0,100.0,0.0,128111.59,119386.74,0.9319,1,131.8,0.4,101.45,102.14
PROJ-2025-0788,1,4,25.0,28.12,-3.12,14551.62,13012.48,0.2236,5,1254.3,6.5,131.03,138.57
PROJ-2025-0788,2,4,50.0,62.87,-12.87,29103.24,28356.71,0.4872,1,364.2,3.8,132.97,138.64
PROJ-2025-0788,3,4,75.0,72.61,2.39,43654.85,40786.01,0.7007,0,121.3,0.6,133.68,137.83
PROJ-2025-0788,4,4,100.0,92.75,7.25,58206.47,55582.19,0.9549,0,857.6,3.3,134.27,140.32
PROJ-2020-0789,1,2,50.0,78.28,-28.28,57262.47,64689.72,0.5649,3,283.0,0.9,104.37,106.43
PROJ-2020-0789,2,2,100.0,93.86,6.14,114524.95,118387.52,1.0337,4,772.9,5.9,107.2,107.43
PROJ-2020-0790,1,2,50.0,52.28,-2.28,17815.22,19541.24,0.5484,3,111.9,0.6,104.98,107.65
PROJ-2020-0790,2,2,100.0,100.0,0.0,35630.45,35579.97,0.9986,1,347.3,2.0,106.26,107.43
PROJ-2019-0791,1,4,25.0,0.0,25.0,39785.09,36057.72,0.2266,2,1089.8,4.5,101.42,103.09
PROJ-2019-0791,2,4,50.0,59.53,-9.53,79570.18,83108.91,0.5222,6,747.6,4.8,102.97,103.54
PROJ-2019-0791,3,4,75.0,59.53,15.47,119355.28,111730.27,0.7021,5,128.2,0.6,103.61,103.73
PROJ-2019-0791,4,4,100.0,86.43,13.57,159140.37,166432.1,1.0458,1,539.9,1.2,102.36,102.76
PROJ-2024-0792,1,2,50.0,28.61,21.39,8535.73,8350.64,0.4892,3,1090.4,6.5,126.63,135.88
PROJ-2024-0792,2,2,100.0,94.35,5.65,17071.46,16888.17,0.9893,4,792.6,8.2,127.58,137.73
PROJ-2022-0793,1,2,50.0,43.69,6.31,6734.33,6291.71,0.4671,2,448.7,2.0,114.04,122.08
PROJ-2022-0793,2,2,100.0,85.33,14.67,13468.66,13169.57,0.9778,4,1383.3,10.4,115.24,125.42
PROJ-2016-0794,1,2,50.0,47.52,2.48,5912.32,5745.79,0.4859,4,118.0,0.6,93.22,95.84
PROJ-2016-0794,2,2,100.0,88.22,11.78,11824.64,10743.75,0.9086,5,518.7,1.8,93.02,97.49
PROJ-2022-0795,1,2,50.0,0.0,50.0,240572.06,267345.22,0.5556,2,123.1,0.7,116.17,125.74
PROJ-2022-0795,2,2,100.0,68.68,31.32,481144.12,488884.72,1.0161,2,533.6,2.8,115.08,126.09
PROJ-2020-0796,1,4,25.0,0.08,24.92,3831.31,4528.66,0.2955,3,186.7,0.8,105.04,108.24
PROJ-2020-0796,2,4,50.0,54.29,-4.29,7662.61,7790.35,0.5083,1,212.5,1.0,105.29,106.99
PROJ-2020-0796,3,4,75.0,76.52,-1.52,11493.92,11166.96,0.7287,2,808.7,6.5,105.53,107.08
PROJ-2020-0796,4,4,100.0,100.0,0.0,15325.23,15385.46,1.0039,7,1006.8,4.7,106.53,106.61
PROJ-2024-0797,1,2,50.0,70.79,-20.79,26156.04,28085.44,0.5369,3,229.5,0.8,127.74,132.74
PROJ-2024-0797,2,2,100.0,100.0,0.0,52312.08,51938.94,0.9929,3,1197.7,5.9,127.19,137.44
PROJ-2018-0798,1,4,25.0,9.74,15.26,8334.15,9387.88,0.2816,2,502.3,3.1,99.01,100.73
PROJ-2018-0798,2,4,50.0,19.17,30.83,16668.29,17760.34,0.5328,3,1051.6,8.7,99.35,98.78
PROJ-2018-0798,3,4,75.0,69.68,5.32,25002.44,25697.87,0.7709,2,517.9,6.9,100.85,99.58
PROJ-2018-0798,4,4,100.0,73.03,26.97,33336.58,37637.88,1.129,3,100.3,0.5,99.3,100.14
PROJ-2020-0799,1,2,50.0,38.73,11.27,28900.01,33122.17,0.573,7,1145.1,4.7,104.46,107.92
PROJ-2020-0799,2,2,100.0,90.11,9.89,57800.01,56648.81,0.9801,1,312.8,2.6,105.68,106.95
PROJ-2025-0800,1,2,50.0,40.47,9.53,80538.24,77989.67,0.4842,4,780.1,6.8,131.65,137.66
PROJ-2025-0800,2,2,100.0,77.33,22.67,161076.48,163169.24,1.013,4,194.6,1.3,130.81,138.95
PROJ-2016-0801,1,4,25.0,20.63,4.37,16470.71,18730.83,0.2843,6,1183.3,6.9,94.38,94.57
PROJ-2016-0801,2,4,50.0,30.66,19.34,32941.42,35623.53,0.5407,2,469.9,2.8,94.98,95.98
PROJ-2016-0801,3,4,75.0,87.45,-12.45,49412.12,55793.14,0.8469,3,131.5,0.9,94.92,95.85
PROJ-2016-0801,4,4,100.0,98.7,1.3,65882.83,78393.1,1.1899,0,939.7,3.1,94.63,95.7
PROJ-2019-0802,1,2,50.0,53.17,-3.17,24775.67,30658.08,0.6187,0,264.4,1.2,101.7,102.29
PROJ-2019-0802,2,2,100.0,86.76,13.24,49551.33,64261.08,1.2969,3,1068.7,8.5,101.62,103.16
PROJ-2024-0803,1,2,50.0,48.6,1.4,46130.06,44543.54,0.4828,3,362.0,3.4,126.89,137.03
PROJ-2024-0803,2,2,100.0,64.88,35.12,92260.12,92757.91,1.0054,1,137.1,0.6,128.42,134.19
PROJ-2019-0804,1,2,50.0,22.07,27.93,68644.05,67018.39,0.4882,5,126.9,0.3,100.91,103.54
PROJ-2019-0804,2,2,100.0,76.99,23.01,137288.11,123820.45,0.9019,4,970.5,7.1,101.88,104.02
PROJ-2017-0805,1,2,50.0,25.09,24.91,114169.78,112493.71,0.4927,4,1022.2,7.7,96.19,97.38
PROJ-2017-0805,2,2,100.0,90.93,9.07,228339.56,217544.04,0.9527,4,737.4,6.7,95.74,99.33
PROJ-2025-0806,1,2,50.0,43.82,6.18,40554.95,42526.56,0.5243,2,408.0,3.1,130.81,139.11
PROJ-2025-0806,2,2,100.0,77.82,22.18,81109.9,91768.05,1.1314,1,124.8,0.5,133.08,137.53
PROJ-2021-0807,1,2,50.0,58.19,-8.19,1758258.44,1916330.74,0.545,4,953.5,5.5,107.66,113.91
PROJ-2021-0807,2,2,100.0,80.92,19.08,3516516.87,4568886.34,1.2993,4,802.8,8.0,109.22,112.21
PROJ-2021-0808,1,4,25.0,22.4,2.6,8727.17,10477.59,0.3001,6,983.2,5.3,110.36,113.83
PROJ-2021-0808,2,4,50.0,63.06,-13.06,17454.34,18826.28,0.5393,0,1018.6,2.1,110.16,115.15
PROJ-2021-0808,3,4,75.0,63.42,11.58,26181.51,29561.09,0.8468,4,318.6,3.8,109.42,114.64
PROJ-2021-0808,4,4,100.0,63.42,36.58,34908.68,39448.84,1.1301,3,120.3,0.5,110.15,114.38
PROJ-2017-0809,1,2,50.0,40.0,10.0,428032.34,421381.12,0.4922,4,1266.9,9.8,98.74,96.26
PROJ-2017-0809,2,2,100.0,96.24,3.76,856064.67,990251.01,1.1567,5,625.4,4.6,96.44,98.39
PROJ-2018-0810,1,4,25.0,14.81,10.19,118651.68,124384.62,0.2621,0,790.8,3.1,98.65,98.83
PROJ-2018-0810,2,4,50.0,64.77,-14.77,237303.36,274644.33,0.5787,2,175.1,1.2,99.56,100.92
PROJ-2018-0810,3,4,75.0,76.04,-1.04,355955.05,422684.54,0.8906,1,303.3,0.6,100.49,99.16
PROJ-2018-0810,4,4,100.0,99.08,0.92,474606.73,583502.55,1.2294,2,1119.3,4.9,100.03,100.61
PROJ-2021-0811,1,2,50.0,22.94,27.06,359163.64,404186.98,0.5627,3,827.5,11.3,109.2,113.06
PROJ-2021-0811,2,2,100.0,65.63,34.37,718327.27,973093.67,1.3547,5,394.7,3.8,109.75,114.7
PROJ-2020-0812,1,4,25.0,20.97,4.03,18297.6,16401.32,0.2241,3,768.1,8.8,104.32,106.49
PROJ-2020-0812,2,4,50.0,50.1,-0.1,36595.2,42808.63,0.5849,1,406.9,3.8,104.8,107.53
PROJ-2020-0812,3,4,75.0,61.44,13.56,54892.8,65194.8,0.8908,5,127.8,0.5,105.28,107.59
PROJ-2020-0812,4,4,100.0,89.41,10.59,73190.4,91490.09,1.25,7,960.8,6.0,105.7,107.63
PROJ-2025-0813,1,2,50.0,42.37,7.63,169413.57,172384.38,0.5088,2,937.3,5.3,131.25,140.03
PROJ-2025-0813,2,2,100.0,100.0,0.0,338827.14,359279.66,1.0604,3,815.0,6.2,131.53,137.93
PROJ-2017-0814,1,2,50.0,52.3,-2.3,5000.0,5632.99,0.5633,0,783.1,2.3,97.19,97.29
PROJ-2017-0814,2,2,100.0,100.0,0.0,10000.0,9316.53,0.9317,4,1072.1,8.0,97.43,98.4
PROJ-2022-0815,1,2,50.0,49.29,0.71,150830.05,163375.78,0.5416,6,627.6,6.1,115.43,124.59
PROJ-2022-0815,2,2,100.0,83.42,16.58,301660.11,359205.89,1.1908,2,126.0,0.7,115.06,126.94
PROJ-2018-0816,1,2,50.0,42.26,7.74,5000.0,5068.58,0.5069,4,565.4,2.1,100.61,97.34
PROJ-2018-0816,2,2,100.0,90.01,9.99,10000.0,10058.89,1.0059,5,1524.3,7.6,100.58,98.9
PROJ-2018-0817,1,2,50.0,36.97,13.03,15931.76,18819.1,0.5906,0,147.8,0.3,99.71,97.94
PROJ-2018-0817,2,2,100.0,98.07,1.93,31863.52,42683.32,1.3396,1,396.9,2.5,100.54,99.0
PROJ-2025-0818,1,2,50.0,56.4,-6.4,47219.21,46903.32,0.4967,2,181.1,1.3,131.85,140.38
PROJ-2025-0818,2,2,100.0,72.96,27.04,94438.42,97177.58,1.029,2,268.1,0.5,132.61,138.08
PROJ-2016-0819,1,2,50.0,19.77,30.23,54886.62,56308.18,0.5129,4,604.1,6.5,94.39,94.57
PROJ-2016-0819,2,2,100.0,100.0,0.0,109773.25,115311.72,1.0505,2,136.7,0.7,94.42,96.18
PROJ-2017-0820,1,2,50.0,58.26,-8.26,26647.96,29197.89,0.5478,3,692.6,6.0,96.58,98.84
